03.02.2017  0:00:00,53 - lsm, INFO, ALL IS WELL  
03.02.2017  8:31:04,10 - lsm, INFO, ALL IS WELL  
03.02.2017  8:31:18,57 - lsm, INFO, ALL IS WELL  
03.02.2017  8:31:34,46 - nsd, INFO, ALL IS WELL  
03.02.2017  8:31:34,92 - lsm, INFO, ALL IS WELL  
03.02.2017  8:31:50,08 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:31:50,50 - lsm, INFO, ALL IS WELL  
03.02.2017  8:32:04,95 - lsm, INFO, ALL IS WELL  
03.02.2017  8:32:19,89 - nsd, INFO, ALL IS WELL  
03.02.2017  8:32:20,25 - lsm, INFO, ALL IS WELL  
03.02.2017  8:32:34,93 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:32:35,31 - lsm, INFO, ALL IS WELL  
03.02.2017  8:32:49,78 - lsm, INFO, ALL IS WELL  
03.02.2017  8:33:04,80 - nsd, INFO, ALL IS WELL  
03.02.2017  8:33:05,15 - lsm, INFO, ALL IS WELL  
03.02.2017  8:33:19,60 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:33:19,97 - lsm, INFO, ALL IS WELL  
03.02.2017  8:33:34,38 - lsm, INFO, ALL IS WELL  
03.02.2017  8:33:50,06 - nsd, INFO, ALL IS WELL  
03.02.2017  8:33:50,72 - lsm, INFO, ALL IS WELL  
03.02.2017  8:34:05,17 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:34:05,53 - lsm, INFO, ALL IS WELL  
03.02.2017  8:34:20,06 - lsm, INFO, ALL IS WELL  
03.02.2017  8:34:35,41 - nsd, INFO, ALL IS WELL  
03.02.2017  8:34:35,79 - lsm, INFO, ALL IS WELL  
03.02.2017  8:34:50,37 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:34:50,71 - lsm, INFO, ALL IS WELL  
03.02.2017  8:35:05,19 - lsm, INFO, ALL IS WELL  
03.02.2017  8:35:20,09 - nsd, INFO, ALL IS WELL  
03.02.2017  8:35:20,62 - lsm, INFO, ALL IS WELL  
03.02.2017  8:35:35,12 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:35:35,48 - lsm, INFO, ALL IS WELL  
03.02.2017  8:35:49,94 - lsm, INFO, ALL IS WELL  
03.02.2017  8:36:05,04 - nsd, INFO, ALL IS WELL  
03.02.2017  8:36:05,54 - lsm, INFO, ALL IS WELL  
03.02.2017  8:36:19,98 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:36:20,34 - lsm, INFO, ALL IS WELL  
03.02.2017  8:36:34,82 - lsm, INFO, ALL IS WELL  
03.02.2017  8:36:49,97 - nsd, INFO, ALL IS WELL  
03.02.2017  8:36:50,39 - lsm, INFO, ALL IS WELL  
03.02.2017  8:37:04,85 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:37:05,21 - lsm, INFO, ALL IS WELL  
03.02.2017  8:37:19,70 - lsm, INFO, ALL IS WELL  
03.02.2017  8:37:34,61 - nsd, INFO, ALL IS WELL  
03.02.2017  8:37:34,97 - lsm, INFO, ALL IS WELL  
03.02.2017  8:37:49,40 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:37:49,78 - lsm, INFO, ALL IS WELL  
03.02.2017  8:38:04,24 - lsm, INFO, ALL IS WELL  
03.02.2017  8:38:19,60 - nsd, INFO, ALL IS WELL  
03.02.2017  8:38:19,97 - lsm, INFO, ALL IS WELL  
03.02.2017  8:38:34,36 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:38:34,92 - lsm, INFO, ALL IS WELL  
03.02.2017  8:38:49,41 - lsm, INFO, ALL IS WELL  
03.02.2017  8:39:04,52 - nsd, INFO, ALL IS WELL  
03.02.2017  8:39:04,97 - lsm, INFO, ALL IS WELL  
03.02.2017  8:39:20,76 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:39:21,17 - lsm, INFO, ALL IS WELL  
03.02.2017  8:39:35,78 - lsm, INFO, ALL IS WELL  
03.02.2017  8:39:50,84 - nsd, INFO, ALL IS WELL  
03.02.2017  8:39:51,20 - lsm, INFO, ALL IS WELL  
03.02.2017  8:40:06,22 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:40:07,04 - lsm, INFO, ALL IS WELL  
03.02.2017  8:40:21,82 - lsm, INFO, ALL IS WELL  
03.02.2017  8:40:39,14 - nsd, INFO, ALL IS WELL  
03.02.2017  8:40:39,51 - lsm, INFO, ALL IS WELL  
03.02.2017  8:40:54,37 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:40:54,87 - lsm, INFO, ALL IS WELL  
03.02.2017  8:41:09,87 - lsm, INFO, ALL IS WELL  
03.02.2017  8:41:25,45 - nsd, INFO, ALL IS WELL  
03.02.2017  8:41:25,85 - lsm, INFO, ALL IS WELL  
03.02.2017  8:41:47,85 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:41:52,43 - lsm, INFO, ALL IS WELL  
03.02.2017  8:42:07,88 - lsm, INFO, ALL IS WELL  
03.02.2017  8:42:25,62 - nsd, INFO, ALL IS WELL  
03.02.2017  8:42:26,50 - lsm, INFO, ALL IS WELL  
03.02.2017  8:42:40,94 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:42:41,29 - lsm, INFO, ALL IS WELL  
03.02.2017  8:42:55,78 - lsm, INFO, ALL IS WELL  
03.02.2017  8:43:11,39 - nsd, INFO, ALL IS WELL  
03.02.2017  8:43:11,75 - lsm, INFO, ALL IS WELL  
03.02.2017  8:43:26,38 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:43:26,77 - lsm, INFO, ALL IS WELL  
03.02.2017  8:43:41,35 - lsm, INFO, ALL IS WELL  
03.02.2017  8:43:56,47 - nsd, INFO, ALL IS WELL  
03.02.2017  8:43:56,82 - lsm, INFO, ALL IS WELL  
03.02.2017  8:44:11,51 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:44:12,00 - lsm, INFO, ALL IS WELL  
03.02.2017  8:44:26,58 - lsm, INFO, ALL IS WELL  
03.02.2017  8:44:41,94 - nsd, INFO, ALL IS WELL  
03.02.2017  8:44:42,41 - lsm, INFO, ALL IS WELL  
03.02.2017  8:44:56,99 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:44:57,41 - lsm, INFO, ALL IS WELL  
03.02.2017  8:45:12,16 - lsm, INFO, ALL IS WELL  
03.02.2017  8:45:27,70 - nsd, INFO, ALL IS WELL  
03.02.2017  8:45:28,08 - lsm, INFO, ALL IS WELL  
03.02.2017  8:45:42,57 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:45:43,08 - lsm, INFO, ALL IS WELL  
03.02.2017  8:45:57,64 - lsm, INFO, ALL IS WELL  
03.02.2017  8:46:13,21 - nsd, INFO, ALL IS WELL  
03.02.2017  8:46:13,56 - lsm, INFO, ALL IS WELL  
03.02.2017  8:46:28,00 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:46:28,71 - lsm, INFO, ALL IS WELL  
03.02.2017  8:46:43,14 - lsm, INFO, ALL IS WELL  
03.02.2017  8:46:58,14 - nsd, INFO, ALL IS WELL  
03.02.2017  8:46:58,61 - lsm, INFO, ALL IS WELL  
03.02.2017  8:47:13,26 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:47:13,66 - lsm, INFO, ALL IS WELL  
03.02.2017  8:47:28,13 - lsm, INFO, ALL IS WELL  
03.02.2017  8:47:43,25 - nsd, INFO, ALL IS WELL  
03.02.2017  8:47:43,61 - lsm, INFO, ALL IS WELL  
03.02.2017  8:47:58,04 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:47:58,41 - lsm, INFO, ALL IS WELL  
03.02.2017  8:48:12,87 - lsm, INFO, ALL IS WELL  
03.02.2017  8:48:27,94 - nsd, INFO, ALL IS WELL  
03.02.2017  8:48:28,31 - lsm, INFO, ALL IS WELL  
03.02.2017  8:48:42,87 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:48:43,27 - lsm, INFO, ALL IS WELL  
03.02.2017  8:48:57,94 - lsm, INFO, ALL IS WELL  
03.02.2017  8:49:13,07 - nsd, INFO, ALL IS WELL  
03.02.2017  8:49:13,99 - lsm, INFO, ALL IS WELL  
03.02.2017  8:49:28,66 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:49:29,18 - lsm, INFO, ALL IS WELL  
03.02.2017  8:49:43,64 - lsm, INFO, ALL IS WELL  
03.02.2017  8:49:58,83 - nsd, INFO, ALL IS WELL  
03.02.2017  8:49:59,30 - lsm, INFO, ALL IS WELL  
03.02.2017  8:50:13,92 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:50:14,35 - lsm, INFO, ALL IS WELL  
03.02.2017  8:50:28,82 - lsm, INFO, ALL IS WELL  
03.02.2017  8:50:44,10 - nsd, INFO, ALL IS WELL  
03.02.2017  8:50:44,53 - lsm, INFO, ALL IS WELL  
03.02.2017  8:50:59,02 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:50:59,36 - lsm, INFO, ALL IS WELL  
03.02.2017  8:51:13,87 - lsm, INFO, ALL IS WELL  
03.02.2017  8:51:28,77 - nsd, INFO, ALL IS WELL  
03.02.2017  8:51:29,11 - lsm, INFO, ALL IS WELL  
03.02.2017  8:51:43,60 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:51:43,98 - lsm, INFO, ALL IS WELL  
03.02.2017  8:51:58,45 - lsm, INFO, ALL IS WELL  
03.02.2017  8:52:13,38 - nsd, INFO, ALL IS WELL  
03.02.2017  8:52:13,93 - lsm, INFO, ALL IS WELL  
03.02.2017  8:52:28,34 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:52:28,71 - lsm, INFO, ALL IS WELL  
03.02.2017  8:52:43,14 - lsm, INFO, ALL IS WELL  
03.02.2017  8:52:58,68 - nsd, INFO, ALL IS WELL  
03.02.2017  8:52:59,08 - lsm, INFO, ALL IS WELL  
03.02.2017  8:53:13,82 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:53:16,08 - lsm, INFO, ALL IS WELL  
03.02.2017  8:53:30,71 - lsm, INFO, ALL IS WELL  
03.02.2017  8:53:46,61 - nsd, INFO, ALL IS WELL  
03.02.2017  8:53:46,97 - lsm, INFO, ALL IS WELL  
03.02.2017  8:54:01,39 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:54:01,97 - lsm, INFO, ALL IS WELL  
03.02.2017  8:54:16,63 - lsm, INFO, ALL IS WELL  
03.02.2017  8:54:32,95 - nsd, INFO, ALL IS WELL  
03.02.2017  8:54:33,35 - lsm, INFO, ALL IS WELL  
03.02.2017  8:54:48,36 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:54:51,65 - lsm, INFO, ALL IS WELL  
03.02.2017  8:55:06,76 - lsm, INFO, ALL IS WELL  
03.02.2017  8:55:23,35 - nsd, INFO, ALL IS WELL  
03.02.2017  8:55:23,71 - lsm, INFO, ALL IS WELL  
03.02.2017  8:55:38,41 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:55:38,77 - lsm, INFO, ALL IS WELL  
03.02.2017  8:55:54,56 - lsm, INFO, ALL IS WELL  
03.02.2017  8:56:10,14 - nsd, INFO, ALL IS WELL  
03.02.2017  8:56:10,54 - lsm, INFO, ALL IS WELL  
03.02.2017  8:56:25,35 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:56:26,39 - lsm, INFO, ALL IS WELL  
03.02.2017  8:56:41,73 - lsm, INFO, ALL IS WELL  
03.02.2017  8:56:58,66 - nsd, INFO, ALL IS WELL  
03.02.2017  8:57:01,14 - lsm, INFO, ALL IS WELL  
03.02.2017  8:57:15,68 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:57:16,04 - lsm, INFO, ALL IS WELL  
03.02.2017  8:57:31,48 - lsm, INFO, ALL IS WELL  
03.02.2017  8:57:46,42 - nsd, INFO, ALL IS WELL  
03.02.2017  8:57:46,78 - lsm, INFO, ALL IS WELL  
03.02.2017  8:58:01,37 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:58:01,72 - lsm, INFO, ALL IS WELL  
03.02.2017  8:58:16,16 - lsm, INFO, ALL IS WELL  
03.02.2017  8:58:31,58 - nsd, INFO, ALL IS WELL  
03.02.2017  8:58:32,02 - lsm, INFO, ALL IS WELL  
03.02.2017  8:58:46,75 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:58:47,47 - lsm, INFO, ALL IS WELL  
03.02.2017  8:59:02,13 - lsm, INFO, ALL IS WELL  
03.02.2017  8:59:20,80 - nsd, INFO, ALL IS WELL  
03.02.2017  8:59:21,22 - lsm, INFO, ALL IS WELL  
03.02.2017  8:59:36,16 - mtbpro, INFO, ALL IS WELL  
03.02.2017  8:59:36,69 - lsm, INFO, ALL IS WELL  
03.02.2017  8:59:51,45 - lsm, INFO, ALL IS WELL  
03.02.2017  9:00:06,92 - nsd, INFO, ALL IS WELL  
03.02.2017  9:00:07,29 - lsm, INFO, ALL IS WELL  
03.02.2017  9:00:21,87 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:00:22,24 - lsm, INFO, ALL IS WELL  
03.02.2017  9:00:37,84 - lsm, INFO, ALL IS WELL  
03.02.2017  9:00:53,32 - nsd, INFO, ALL IS WELL  
03.02.2017  9:00:53,70 - lsm, INFO, ALL IS WELL  
03.02.2017  9:01:08,29 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:01:09,93 - lsm, INFO, ALL IS WELL  
03.02.2017  9:01:24,96 - lsm, INFO, ALL IS WELL  
03.02.2017  9:01:41,81 - nsd, INFO, ALL IS WELL  
03.02.2017  9:01:42,22 - lsm, INFO, ALL IS WELL  
03.02.2017  9:01:56,82 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:01:57,19 - lsm, INFO, ALL IS WELL  
03.02.2017  9:02:11,74 - lsm, INFO, ALL IS WELL  
03.02.2017  9:02:26,68 - nsd, INFO, ALL IS WELL  
03.02.2017  9:02:27,04 - lsm, INFO, ALL IS WELL  
03.02.2017  9:02:41,48 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:02:41,87 - lsm, INFO, ALL IS WELL  
03.02.2017  9:02:56,30 - lsm, INFO, ALL IS WELL  
03.02.2017  9:03:11,45 - nsd, INFO, ALL IS WELL  
03.02.2017  9:03:11,95 - lsm, INFO, ALL IS WELL  
03.02.2017  9:03:26,42 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:03:27,01 - lsm, INFO, ALL IS WELL  
03.02.2017  9:03:41,53 - lsm, INFO, ALL IS WELL  
03.02.2017  9:03:56,69 - nsd, INFO, ALL IS WELL  
03.02.2017  9:03:57,28 - lsm, INFO, ALL IS WELL  
03.02.2017  9:04:12,35 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:04:12,82 - lsm, INFO, ALL IS WELL  
03.02.2017  9:04:27,39 - lsm, INFO, ALL IS WELL  
03.02.2017  9:04:43,35 - nsd, INFO, ALL IS WELL  
03.02.2017  9:04:44,07 - lsm, INFO, ALL IS WELL  
03.02.2017  9:04:59,76 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:05:00,78 - lsm, INFO, ALL IS WELL  
03.02.2017  9:05:15,60 - lsm, INFO, ALL IS WELL  
03.02.2017  9:05:31,06 - nsd, INFO, ALL IS WELL  
03.02.2017  9:05:31,43 - lsm, INFO, ALL IS WELL  
03.02.2017  9:05:46,08 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:05:46,74 - lsm, INFO, ALL IS WELL  
03.02.2017  9:06:01,56 - lsm, INFO, ALL IS WELL  
03.02.2017  9:06:17,05 - nsd, INFO, ALL IS WELL  
03.02.2017  9:06:17,42 - lsm, INFO, ALL IS WELL  
03.02.2017  9:06:32,37 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:06:33,08 - lsm, INFO, ALL IS WELL  
03.02.2017  9:06:47,81 - lsm, INFO, ALL IS WELL  
03.02.2017  9:07:02,78 - nsd, INFO, ALL IS WELL  
03.02.2017  9:07:03,36 - lsm, INFO, ALL IS WELL  
03.02.2017  9:07:17,92 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:07:19,10 - lsm, INFO, ALL IS WELL  
03.02.2017  9:07:34,06 - lsm, INFO, ALL IS WELL  
03.02.2017  9:07:49,02 - nsd, INFO, ALL IS WELL  
03.02.2017  9:07:49,48 - lsm, INFO, ALL IS WELL  
03.02.2017  9:08:04,21 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:08:04,60 - lsm, INFO, ALL IS WELL  
03.02.2017  9:08:19,52 - lsm, INFO, ALL IS WELL  
03.02.2017  9:08:35,64 - nsd, INFO, ALL IS WELL  
03.02.2017  9:08:36,02 - lsm, INFO, ALL IS WELL  
03.02.2017  9:08:51,17 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:08:51,70 - lsm, INFO, ALL IS WELL  
03.02.2017  9:09:06,16 - lsm, INFO, ALL IS WELL  
03.02.2017  9:09:21,38 - nsd, INFO, ALL IS WELL  
03.02.2017  9:09:22,30 - lsm, INFO, ALL IS WELL  
03.02.2017  9:09:36,94 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:09:37,35 - lsm, INFO, ALL IS WELL  
03.02.2017  9:09:52,03 - lsm, INFO, ALL IS WELL  
03.02.2017  9:10:08,14 - nsd, INFO, ALL IS WELL  
03.02.2017  9:10:08,57 - lsm, INFO, ALL IS WELL  
03.02.2017  9:10:23,46 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:10:23,85 - lsm, INFO, ALL IS WELL  
03.02.2017  9:10:39,14 - lsm, INFO, ALL IS WELL  
03.02.2017  9:10:58,75 - nsd, INFO, ALL IS WELL  
03.02.2017  9:10:59,14 - lsm, INFO, ALL IS WELL  
03.02.2017  9:11:13,81 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:11:14,69 - lsm, INFO, ALL IS WELL  
03.02.2017  9:11:29,37 - lsm, INFO, ALL IS WELL  
03.02.2017  9:11:45,34 - nsd, INFO, ALL IS WELL  
03.02.2017  9:11:45,75 - lsm, INFO, ALL IS WELL  
03.02.2017  9:12:00,48 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:12:01,11 - lsm, INFO, ALL IS WELL  
03.02.2017  9:12:18,41 - lsm, INFO, ALL IS WELL  
03.02.2017  9:12:36,86 - nsd, INFO, ALL IS WELL  
03.02.2017  9:12:37,47 - lsm, INFO, ALL IS WELL  
03.02.2017  9:12:52,04 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:12:52,46 - lsm, INFO, ALL IS WELL  
03.02.2017  9:13:07,05 - lsm, INFO, ALL IS WELL  
03.02.2017  9:13:22,55 - nsd, INFO, ALL IS WELL  
03.02.2017  9:13:22,90 - lsm, INFO, ALL IS WELL  
03.02.2017  9:13:37,36 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:13:37,98 - lsm, INFO, ALL IS WELL  
03.02.2017  9:13:52,42 - lsm, INFO, ALL IS WELL  
03.02.2017  9:14:07,56 - nsd, INFO, ALL IS WELL  
03.02.2017  9:14:07,93 - lsm, INFO, ALL IS WELL  
03.02.2017  9:14:22,54 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:14:22,92 - lsm, INFO, ALL IS WELL  
03.02.2017  9:14:37,44 - lsm, INFO, ALL IS WELL  
03.02.2017  9:14:52,37 - nsd, INFO, ALL IS WELL  
03.02.2017  9:14:52,73 - lsm, INFO, ALL IS WELL  
03.02.2017  9:15:07,64 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:15:08,14 - lsm, INFO, ALL IS WELL  
03.02.2017  9:15:22,70 - lsm, INFO, ALL IS WELL  
03.02.2017  9:15:38,30 - nsd, INFO, ALL IS WELL  
03.02.2017  9:15:39,18 - lsm, INFO, ALL IS WELL  
03.02.2017  9:15:53,84 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:15:54,46 - lsm, INFO, ALL IS WELL  
03.02.2017  9:16:09,13 - lsm, INFO, ALL IS WELL  
03.02.2017  9:16:25,00 - nsd, INFO, ALL IS WELL  
03.02.2017  9:16:25,58 - lsm, INFO, ALL IS WELL  
03.02.2017  9:16:40,57 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:16:41,06 - lsm, INFO, ALL IS WELL  
03.02.2017  9:16:55,61 - lsm, INFO, ALL IS WELL  
03.02.2017  9:17:11,00 - nsd, INFO, ALL IS WELL  
03.02.2017  9:17:11,39 - lsm, INFO, ALL IS WELL  
03.02.2017  9:17:25,87 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:17:26,27 - lsm, INFO, ALL IS WELL  
03.02.2017  9:17:40,84 - lsm, INFO, ALL IS WELL  
03.02.2017  9:17:56,45 - nsd, INFO, ALL IS WELL  
03.02.2017  9:17:56,84 - lsm, INFO, ALL IS WELL  
03.02.2017  9:18:11,39 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:18:11,81 - lsm, INFO, ALL IS WELL  
03.02.2017  9:18:28,05 - lsm, INFO, ALL IS WELL  
03.02.2017  9:18:44,81 - nsd, INFO, ALL IS WELL  
03.02.2017  9:18:45,34 - lsm, INFO, ALL IS WELL  
03.02.2017  9:18:59,85 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:19:00,42 - lsm, INFO, ALL IS WELL  
03.02.2017  9:19:15,23 - lsm, INFO, ALL IS WELL  
03.02.2017  9:19:31,44 - nsd, INFO, ALL IS WELL  
03.02.2017  9:19:32,24 - lsm, INFO, ALL IS WELL  
03.02.2017  9:19:47,71 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:19:49,60 - lsm, INFO, ALL IS WELL  
03.02.2017  9:20:04,90 - lsm, INFO, ALL IS WELL  
03.02.2017  9:20:23,50 - nsd, INFO, ALL IS WELL  
03.02.2017  9:20:25,05 - lsm, INFO, ALL IS WELL  
03.02.2017  9:20:39,96 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:20:40,92 - lsm, INFO, ALL IS WELL  
03.02.2017  9:20:56,67 - lsm, INFO, ALL IS WELL  
03.02.2017  9:21:11,95 - nsd, INFO, ALL IS WELL  
03.02.2017  9:21:12,47 - lsm, INFO, ALL IS WELL  
03.02.2017  9:21:27,06 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:21:27,50 - lsm, INFO, ALL IS WELL  
03.02.2017  9:21:42,00 - lsm, INFO, ALL IS WELL  
03.02.2017  9:21:57,35 - nsd, INFO, ALL IS WELL  
03.02.2017  9:21:58,12 - lsm, INFO, ALL IS WELL  
03.02.2017  9:22:12,95 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:22:13,39 - lsm, INFO, ALL IS WELL  
03.02.2017  9:22:27,94 - lsm, INFO, ALL IS WELL  
03.02.2017  9:23:02,73 - nsd, INFO, ALL IS WELL  
03.02.2017  9:23:10,05 - lsm, INFO, ALL IS WELL  
03.02.2017  9:23:26,64 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:23:27,75 - lsm, INFO, ALL IS WELL  
03.02.2017  9:23:42,67 - lsm, INFO, ALL IS WELL  
03.02.2017  9:23:58,28 - nsd, INFO, ALL IS WELL  
03.02.2017  9:23:59,68 - lsm, INFO, ALL IS WELL  
03.02.2017  9:24:14,24 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:24:14,72 - lsm, INFO, ALL IS WELL  
03.02.2017  9:24:29,57 - lsm, INFO, ALL IS WELL  
03.02.2017  9:24:46,99 - nsd, INFO, ALL IS WELL  
03.02.2017  9:24:47,65 - lsm, INFO, ALL IS WELL  
03.02.2017  9:25:03,65 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:25:04,33 - lsm, INFO, ALL IS WELL  
03.02.2017  9:25:18,99 - lsm, INFO, ALL IS WELL  
03.02.2017  9:25:36,68 - nsd, INFO, ALL IS WELL  
03.02.2017  9:25:37,41 - lsm, INFO, ALL IS WELL  
03.02.2017  9:25:52,73 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:25:53,38 - lsm, INFO, ALL IS WELL  
03.02.2017  9:26:08,11 - lsm, INFO, ALL IS WELL  
03.02.2017  9:26:24,26 - nsd, INFO, ALL IS WELL  
03.02.2017  9:26:24,74 - lsm, INFO, ALL IS WELL  
03.02.2017  9:26:39,46 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:26:40,26 - lsm, INFO, ALL IS WELL  
03.02.2017  9:26:54,87 - lsm, INFO, ALL IS WELL  
03.02.2017  9:27:11,31 - nsd, INFO, ALL IS WELL  
03.02.2017  9:27:12,18 - lsm, INFO, ALL IS WELL  
03.02.2017  9:27:26,93 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:27:27,56 - lsm, INFO, ALL IS WELL  
03.02.2017  9:27:43,13 - lsm, INFO, ALL IS WELL  
03.02.2017  9:27:58,46 - nsd, INFO, ALL IS WELL  
03.02.2017  9:27:58,96 - lsm, INFO, ALL IS WELL  
03.02.2017  9:28:13,67 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:28:14,84 - lsm, INFO, ALL IS WELL  
03.02.2017  9:28:29,48 - lsm, INFO, ALL IS WELL  
03.02.2017  9:28:45,09 - nsd, INFO, ALL IS WELL  
03.02.2017  9:28:45,59 - lsm, INFO, ALL IS WELL  
03.02.2017  9:29:00,22 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:29:00,75 - lsm, INFO, ALL IS WELL  
03.02.2017  9:29:15,73 - lsm, INFO, ALL IS WELL  
03.02.2017  9:29:31,29 - nsd, INFO, ALL IS WELL  
03.02.2017  9:29:32,20 - lsm, INFO, ALL IS WELL  
03.02.2017  9:29:47,44 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:29:48,35 - lsm, INFO, ALL IS WELL  
03.02.2017  9:30:02,94 - lsm, INFO, ALL IS WELL  
03.02.2017  9:30:18,37 - nsd, INFO, ALL IS WELL  
03.02.2017  9:30:19,16 - lsm, INFO, ALL IS WELL  
03.02.2017  9:30:33,79 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:30:34,55 - lsm, INFO, ALL IS WELL  
03.02.2017  9:30:49,27 - lsm, INFO, ALL IS WELL  
03.02.2017  9:31:05,11 - nsd, INFO, ALL IS WELL  
03.02.2017  9:31:05,74 - lsm, INFO, ALL IS WELL  
03.02.2017  9:31:20,80 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:31:21,29 - lsm, INFO, ALL IS WELL  
03.02.2017  9:31:36,07 - lsm, INFO, ALL IS WELL  
03.02.2017  9:31:55,79 - nsd, INFO, ALL IS WELL  
03.02.2017  9:31:56,44 - lsm, INFO, ALL IS WELL  
03.02.2017  9:32:11,79 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:32:13,82 - lsm, INFO, ALL IS WELL  
03.02.2017  9:32:28,45 - lsm, INFO, ALL IS WELL  
03.02.2017  9:32:46,00 - nsd, INFO, ALL IS WELL  
03.02.2017  9:32:46,49 - lsm, INFO, ALL IS WELL  
03.02.2017  9:33:01,33 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:33:01,86 - lsm, INFO, ALL IS WELL  
03.02.2017  9:33:16,50 - lsm, INFO, ALL IS WELL  
03.02.2017  9:33:32,70 - nsd, INFO, ALL IS WELL  
03.02.2017  9:33:33,44 - lsm, INFO, ALL IS WELL  
03.02.2017  9:33:48,56 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:33:49,21 - lsm, INFO, ALL IS WELL  
03.02.2017  9:34:08,41 - lsm, INFO, ALL IS WELL  
03.02.2017  9:34:25,93 - nsd, INFO, ALL IS WELL  
03.02.2017  9:34:26,39 - lsm, INFO, ALL IS WELL  
03.02.2017  9:34:41,12 - mtbpro, INFO, ALL IS WELL  
03.02.2017  9:34:42,08 - lsm, INFO, ALL IS WELL  
